,screen_name,id_str,created_at,text
427,leadernewspaper,1303383643197517825,2020-09-08 17:24:10,#follow #retweet COVID-19 TO HIT CHELTENHAM FESTIVAL 2021 ATTENDANCE - https://t.co/79uwcVoKtu https://t.co/NO8FXG1NnY
428,DSartworks418,1303383642664841216,2020-09-08 17:24:10,""" Donald Trump caused the COVID outbreak in New York. "" https://t.co/zKU1WXW3V6 https://t.co/8thbrypTvc"
429,grist,1303383640156635136,2020-09-08 17:24:10,"10/ Asbestos abatement work is inherently risky. But in the course of her reporting, journalist @SofiQuaglia found… https://t.co/PGfxPluBkx"
430,CMEManitoba,1303383638378033152,2020-09-08 17:24:09,"@Research_MB is offering up to $150,000 in funding for COVID-19 related proof-of concept collaborative projects to… https://t.co/xQMLIXNjuK"
431,logieminks,1303383637480611841,2020-09-08 17:24:09,@Mr_Dave_Haslam @ianbrown The 1% blunder: How a simple but fatal math mistake by US Covid-19 experts caused the wor… https://t.co/Qo3oyPgPSz
432,LeeHall5511,1303383636604006401,2020-09-08 17:24:09,@ianbrown Covid is over... 🐑 https://t.co/Yq6elVwotm
433,d0jafiend,1303383636499206154,2020-09-08 17:24:09,Lmaooo gyms are working so hard to get their customers back 😭 COVID really did a number on everyone and everything.
434,WrestlingNewsc,1303383635463110656,2020-09-08 17:24:09,Eve Torres Reveals Her Family Has Tested Positive For COVID-19 https://t.co/KHGqXeVO7N
435,MyGroundhopping,1303383631986077702,2020-09-08 17:24:08,@nige_hall And many are repeat tests on the same person once they are positive 😂😂😂 so 3000 positive tests doesn’t m… https://t.co/We0NofY3Du
436,Gregg_Casey,1303383630912331779,2020-09-08 17:24:07,Coronavirus Vaccine: 9 Drugmakers Sign Safety Pledge Amid Public Concerns : Coronavirus Live Updates… https://t.co/gL0pLx5xF8
437,fca2nd,1303383630539116544,2020-09-08 17:24:07,@mmpadellan @realDonaldTrump Do these people at the tRump covid spreader events realize that that beautiful backgro… https://t.co/SCe6GlLQLP
438,GenKnoxx,1303383630073470978,2020-09-08 17:24:07,Whoa...  Sewage suggests wider spread of COVID-19 in Stafford County | WTOP https://t.co/5lgQZzQjzU
439,BorgEthics,1303383629956091907,2020-09-08 17:24:07,"‟The most recent study, led by scientists from Australia’s University of Technology Sydney, indicates that smoking… https://t.co/6Gktnb5u1k"
440,BGinKC,1303383628756463616,2020-09-08 17:24:07,"When I was a CLS I used to check the country health department website for communicable disease statistics. 

Today… https://t.co/Ngs4JLCn0m"
441,TinyToni543,1303383628425109506,2020-09-08 17:24:07,"@brycetache My 9 year old grandsons begin remote classes on Thursday. My daughter, the mom, looks pale, stressed, g… https://t.co/3thprJ7bG4"
442,samantha_cima,1303383628106182657,2020-09-08 17:24:07,apparently all the men in my city think covid is fake news; I am now accepting applications for an online Twitter b… https://t.co/sryXVGAXb0
443,Gocanucksgo7,1303383626583699457,2020-09-08 17:24:06,Yes this looks weird. But controlling the pandemic &amp; protecting children is a responsibility being prioritized with… https://t.co/oXGCGrgkgr
444,ohitsebb,1303383626155991041,2020-09-08 17:24:06,I wanna make this cabin trip but I wanna see everybody covid results first 😭
445,RetiredMaybe,1303383626118295561,2020-09-08 17:24:06,Dr. Fauci explains how the flu and COVID-19 could create a double whammy this winter https://t.co/Lrjgz6h1ry
446,Doitlikedenbo,1303383624725790722,2020-09-08 17:24:06,"@s_calvert_heat @emsiemorris Same here mate, all the nightingales are down now so I believe, the so called second w… https://t.co/dbKhopPDrD"
447,NolefanpaG,1303383624612564994,2020-09-08 17:24:06,@realDonaldTrump The state of Florida is a Covid shitshow! And we can all thank the horrible mishandling by Republi… https://t.co/Vh0EChsiVY
448,USRealityCheck,1303383623807238144,2020-09-08 17:24:06,Labor's lost power: Why were union warnings on COVID danger ignored? https://t.co/28HU8oxBH5 #USRC https://t.co/jCo8HvWw8l
449,StuartHully,1303383622112731136,2020-09-08 17:24:05,"Our government is destroying this country, high street, businesses and has built a culture of fear. There will not… https://t.co/SxfkqXG2Cf"
450,Readerhal54,1303383621240320001,2020-09-08 17:24:05,"@Ourguy_ @Matt12583552 @realDonaldTrump For a group that claims to research everything, you fell on this one.… https://t.co/inIF7V6kep"
451,anilamehra,1303383618639679488,2020-09-08 17:24:05,@sardesairajdeep You’re right. Stop covering the SSR case. Concentrate on China economy and COVID.  Practice what you preach
452,lpont117,1303383618056851465,2020-09-08 17:24:04,"@outlazymedia @BarbMcQuade NOTHING -I MEAN NOTHING COMPARES TO WHAT COMEY DID!

That is why we have Trump. 
That is… https://t.co/cPJKORxns6"
453,PatsFans_News,1303383617750605827,2020-09-08 17:24:04,MASSLive: Bill Belichick jokes about QB plan: 'We've got Scott Zolak just around the corner' - https://t.co/fP1rNK2swO
454,Lady_FMP,1303383617016680454,2020-09-08 17:24:04,"@guido_rossetti @OwenCallan @FionaSDaly Surviving a #COVID19 infection is step one:
""Essentially, COVID-19 infectio… https://t.co/7PcujzT0EJ"
455,nwademgaz,1303383616672731138,2020-09-08 17:24:04,"More amenities which remained closed because of the covid-19 pandemic will reopen today at specific city parks, acc… https://t.co/VdbRaCuv6t"
456,TerryFolds13345,1303383616467030018,2020-09-08 17:24:04,"@thehill Funny how quickly people forgot this is the same @NYGovCuomo who is, quite literally, responsible for 6k o… https://t.co/Zc9m9UCYg6"
457,shayxonline,1303383616190210048,2020-09-08 17:24:04,every time i think about how covid forced me to move back to my hometown i bust out laughing. bc what the fuck.
458,teachersbadi,1303383616060141569,2020-09-08 17:24:04,"The dates for Andhra Pradesh common entrance tests (CETs) have been announced. Minister for Education, Andhra Prade… https://t.co/fn9Qz8oDBz"
459,ydrcom,1303383615833886725,2020-09-08 17:24:04,Wolf urges the Pa. legislature to extend the statewide moratorium on evictions to protect thousands of tenants who… https://t.co/iTIvsx4MSd
460,starlithoney,1303383614370045954,2020-09-08 17:24:04,hello!!! i'm very high risk for COVID-19 and need help finding a remote job! i have a high school diploma and have… https://t.co/xkfkf6jm0m
461,FortBraggFCU,1303383613212372993,2020-09-08 17:24:03,The financial impact across the country due to COVID-19 has left instability to thousands of people. It’s important… https://t.co/DHm3Ew5tOR
462,PaigeMoonn,1303383611912183810,2020-09-08 17:24:03,"@DLPHelp hello, please can you tell me if I can cancel my holiday and get a full refund due to Covid &amp; travel restrictions?"
463,WJPomerantzMD,1303383611752751111,2020-09-08 17:24:03,This sounds much more reasonable: WHO sees mid-2021 for widespread COVID-19 vaccinations https://t.co/gBKLrPq3Rj… https://t.co/kJhGbyUrrI
464,LisasaysSA1st,1303383611329187841,2020-09-08 17:24:03,@RomanCabanac Human rights commission can't take action against covid thieves but wants to take action against a hair campaign
465,eguzaira,1303383611232514050,2020-09-08 17:24:03,Tibetan government in exile seeks Centre's permission to treat Covid-19 patients - Times of India https://t.co/rSanuHsRT8
466,Juthikaa,1303383610838319104,2020-09-08 17:24:03,@Swamy39 Incase if a student has just finished covid duty n also tested positive then will he be allowed to sit for… https://t.co/OzAIxCPjIq
467,AllAboveAllAct,1303383610804895749,2020-09-08 17:24:03,"""We need to build an economy that guarantees access to critical benefits for all working people and their families.… https://t.co/qAskASMiPK"
468,ejulorg,1303383610620350466,2020-09-08 17:24:03,"Our summer law interns, Lily and Linzy, wrote this article on how COVID-19 is exacerbating wealth inequalities amon… https://t.co/4hzv0sXc3V"
469,Justin__2015,1303383609768841222,2020-09-08 17:24:02,"@LMSTSenderovitz European Journal of Internal Medicine

""HCQ use was associated with a 30% lower risk of death in C… https://t.co/sTHS4CuCBR"
470,fxp123,1303383609307471872,2020-09-08 17:24:02,Nine drug companies pledged Tuesday that they will not submit vaccine candidates for FDA review until their safety… https://t.co/epDnDu8nYf
471,Ultrascan419,1303383608451719168,2020-09-08 17:24:02,The Cybersecurity 202: Internet domain names are ripe for scam during coronavirus crisis: McKegney said the company… https://t.co/FCkhc8PVWA
472,ddddduck1,1303383607671619584,2020-09-08 17:24:02,"@leigh33479 it has been 40 years since Chinese  reform and opening up, we' ve learned a lot from westen counties, a… https://t.co/IiPc2RVMxT"
473,goldman2500,1303383606790766592,2020-09-08 17:24:02,@Amy_Siskind @govkristinoem Prove it. What study. Where are the facts. And your protesters didnt cost anything and… https://t.co/3rAvGF2nae
474,DidiBiggs,1303383604890939397,2020-09-08 17:24:01,@DavidHundeyin Dem say Sanwo-Olu do quick response for COVID. I just dey laugh. We don't know acting when we see it
475,MrTVStud,1303383604190351360,2020-09-08 17:24:01,"Time to impeach clueless and Trump sycophant @govkristinoem after Sturgis linked to 250,000 Covid-19 cases.  https://t.co/rxHTPw97Ke"
476,Greenbaumly,1303383603938816000,2020-09-08 17:24:01,"For those people saying, ""I'm young and healthy, I don't care if I get COVID,"" please read this. Why risk it? https://t.co/uJStQeMufg"
477,zi_ps3portallt,1303383602768551937,2020-09-08 17:24:01,@piersmorgan You mean death certificate says Covid-19
478,Beenthere_DT,1303383601506123783,2020-09-08 17:24:00,"@realDonaldTrump You're a fucking idiot Trump! While the rest of the sane world tries to get Covid under control, y… https://t.co/Zyy1v5VvFO"
479,the_concert_mom,1303383601489285123,2020-09-08 17:24:00,"Absentee ballots can be dropped off at the local election board in many states, no mailing necessary 

large crowds… https://t.co/Ap8Za5aPV4"
480,KGgriggy,1303383600361017348,2020-09-08 17:24:00,@SJM5TempAccount @Paul2707_ I agree to a extent but the supporters of these premier league clubs shouldn’t suffer f… https://t.co/hVvfE4qv3y
481,16Scmanish,1303383599597535233,2020-09-08 17:24:00,"Maharashtra Covid-19 cases cross 9.43 lakh
 https://t.co/G48NkLY2yX
Download the TOI app now:
https://t.co/E3eksRwQoG"
482,doodadayo,1303383598989533184,2020-09-08 17:24:00,Hoping all Maternity hospitals follow suit soon https://t.co/oVAJ8ysbdM
483,sesmith,1303383598507098112,2020-09-08 17:24:00,"I hate these people so much.

https://t.co/6EXL4qBCeh"
484,TexasObserver,1303383598460854273,2020-09-08 17:24:00,"Nearly six months into the COVID-19 pandemic, more than 600,000 Texans have been infected. More than 12,000 have di… https://t.co/7WhUH4cuiS"
485,IAmJoeTrudeau,1303383598087704577,2020-09-08 17:24:00,"The majority of the 190,000 who died died needlessly. 
Had you acted even 2 weeks earlier 90% would still be alive.… https://t.co/p4JVL9YHpD"
486,gazb26544746,1303383597303373824,2020-09-08 17:23:59,@DeeM82 @piersmorgan @nadiasawalha @RealDeniseWelch You’re not all there Dee are you. Your argument is laughable an… https://t.co/lFJ5uMlZ8Z
487,StarveThuhBeast,1303383597290721286,2020-09-08 17:23:59,@dyannleroy @Forbes The covid-19 deniers/herders are costing us way more than that. Until they are somehow humbled… https://t.co/WRXkhfR6Xf
488,VincentJalapeno,1303383595348717569,2020-09-08 17:23:59,UofA is about to have a massive case spike this week if they’re testing three entire dorms for Covid tomorrow
489,missusson,1303383590831620096,2020-09-08 17:23:58,No 10 could toughen Covid rules for social gatherings in England https://t.co/ccY8qZuJ57 How can you say this when… https://t.co/y3OdEEHRg9
490,TCPigott,1303383590357655552,2020-09-08 17:23:58,"After a ridiculous question from Bloomberg, Nancy Pelosi claims she took the ""high road"" in her response to the out… https://t.co/naHuzXxUAS"
491,wootjoanna,1303383588209975301,2020-09-08 17:23:57,I can’t get over that one ig influencer  who went to Rwanda during covid to “raise awareness for gorillas” (yes she… https://t.co/hBA6zGpGRY
492,fjd1313,1303383586926555137,2020-09-08 17:23:57,"@High_Rise_Trini Bro, did you have to have a recent COVID test when entering Mexico this time? I’m hearing differen… https://t.co/n7Ld2RZHzY"
493,BradshawCricket,1303383586570227713,2020-09-08 17:23:57,"Unfortunately due to the new Covid restrictions the club, bar &amp; nets will be closed until further notice. 

Practic… https://t.co/FqgxClyL6R"
494,LisaKeel9,1303383583399096320,2020-09-08 17:23:56,"Drugmakers Make Safety Pledge In Race To Develop COVID-19 Vaccine
https://t.co/AWM8scfUOq"
495,ChandakShailesh,1303383582619193344,2020-09-08 17:23:56,@PMOIndia Modiji u always worry about poor people but have you thought about middle class tax payers and the treatm… https://t.co/wWOlWNdWnd
496,Luke_R_Morse,1303383582212345856,2020-09-08 17:23:56,"@zacharyelliotH As per my Covid stimulus relief plan, the worms will in fact be our dollars"
497,VaughanVoices,1303383582107410432,2020-09-08 17:23:56,"Stay safe, everyone. We’re gonna get through this. 💪

https://t.co/KZunHv7bLX"
498,shawnclarke,1303383581524455424,2020-09-08 17:23:56,COVID case numbers in Ontario leading up to schools reopening.  I think we're going to be getting another lesson in… https://t.co/LAijXPotcU
499,lin12958621,1303383580417163269,2020-09-08 17:23:55,grab some covid and bring it home with u https://t.co/1fp9VFixYx
500,JucheMane,1303383580102492161,2020-09-08 17:23:55,Sitting in a line of over 20 cars to get a covid test i love my first world country
501,GaryMcK69712672,1303383578152243201,2020-09-08 17:23:55,@randyhillier There is ZERO way for them to actually PROVE that EVERY SINGLE CASE is a REAL COVID-19 and NOT 1 of t… https://t.co/bzqHlzLXrV
502,LuanaGarner2,1303383574113071107,2020-09-08 17:23:54,@joncoopertweets @Goss30Goss So he is involved in a same sex marriage? After all he now has covid. Why do they insa… https://t.co/m7ug38CfsV
503,HitDoubles,1303383573810958342,2020-09-08 17:23:54,"“Despite the Covid-19 pandemic, America’s super-rich are doing better than ever. The aggregate wealth of the list i… https://t.co/485uXpMBUu"
504,DirkStrauss,1303383573672722433,2020-09-08 17:23:54,College reopenings push K-12 schools online   https://t.co/iOoxRaceAI
505,SDPHavant2019,1303383569306451968,2020-09-08 17:23:53,@oflynnsocial Spot on. Season of respiratory tract viral infections approaching. All have similar signs and symptom… https://t.co/hfw4vvQtF1
506,ProsperaHCS,1303383568488501248,2020-09-08 17:23:53,"The COVID-19 economic crisis is disproportionally affecting people with low incomes, especially households of color… https://t.co/PqDtLSSThM"
507,Dbwagner104,1303383567871942656,2020-09-08 17:23:52,COVID cases in Michigan remain steady. Surely the stellar legislators of the Michigan GOP are focused on resolving… https://t.co/eRoFXH9LOp
508,minh_01,1303383567200710656,2020-09-08 17:23:52,"@stella_immanuel You speak the truth doctor. 👏

Dr. Stella Immanuel is in the frontline successfully fighting COVID… https://t.co/0Fxa01HQB0"
509,godwinj662,1303383565531521024,2020-09-08 17:23:52,"The world is battling Covid 19, while Nigeria is battling Covid 1960."
510,IHP81906359,1303383564805902338,2020-09-08 17:23:52,@SayMyName2020 I’m not a religious scholar &amp; don’t play one on tv. If Covid was a punishment from God for gay marri… https://t.co/2Tsrx3GZxa
